id,video_id,decision,openai,old_peak_score,new_score,delta,pos_score,neg_score,passes_new_gate,new_best_cue,old_best_cue,error,source_url,image_url
519,1965039s_on_the_run_aka_new_year_race,(pending),(none),0.0189,-0.0851,-0.104,0.065,0.15,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87260/,
520,commuters_on_the_carpet,(pending),(none),0.123,-0.0538,-0.1768,0.1402,0.194,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87262/,
521,commuters_on_the_carpet,(pending),(none),0.1103,-0.0389,-0.1492,0.1245,0.1634,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87262/,
522,commuters_on_the_carpet,(pending),(none),0.0681,-0.0437,-0.1118,0.1053,0.149,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man with beard sidelocks payot and black hat or shtreimel,,https://www.britishpathe.com/asset/87262/,
523,selected_originals_tibetans_reach_safety,(pending),(none),0.0147,-0.0116,-0.0263,0.1379,0.1495,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188465/,
524,boats_ashore_and_ahoy,(pending),(none),0.1208,-0.0329,-0.1537,0.155,0.188,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87261/,
525,boats_ashore_and_ahoy,(pending),(none),0.1056,-0.0687,-0.1743,0.0346,0.1032,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87261/,
526,boats_ashore_and_ahoy,(pending),(none),0.1149,-0.0473,-0.1622,0.0424,0.0897,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87261/,
527,boats_ashore_and_ahoy,(pending),(none),0.0962,-0.0651,-0.1613,0.0618,0.1269,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87261/,
528,boats_ashore_and_ahoy,(pending),(none),0.1013,-0.0462,-0.1475,0.059,0.1052,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87261/,
529,boats_ashore_and_ahoy,(pending),(none),0.1041,-0.0236,-0.1277,0.1158,0.1394,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87261/,
530,boats_ashore_and_ahoy,(pending),(none),0.1094,-0.0141,-0.1235,0.1034,0.1174,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87261/,
531,boats_ashore_and_ahoy,(pending),(none),0.0617,-0.0169,-0.0786,0.0776,0.0945,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87261/,
532,boats_ashore_and_ahoy,(pending),(none),0.0708,-0.0064,-0.0772,0.0862,0.0926,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87261/,
533,smoke_foils_bandits_aka_anti_bandit_bag,(pending),(none),0.0048,-0.0927,-0.0975,0.1165,0.2092,False,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188459/,
534,smoke_foils_bandits_aka_anti_bandit_bag,(pending),(none),-0.0538,-0.0277,0.0261,0.1239,0.1516,False,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,,https://www.britishpathe.com/asset/188459/,
535,smoke_foils_bandits_aka_anti_bandit_bag,(pending),(none),-0.0082,-0.0638,-0.0556,0.086,0.1499,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188459/,
536,smoke_foils_bandits_aka_anti_bandit_bag,(pending),(none),-0.0636,-0.0697,-0.0061,0.1093,0.179,False,group of Hasidic Jewish men in black coats streimels hats and payot,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,,https://www.britishpathe.com/asset/188459/,
537,seafood_automation,(pending),(none),0.0392,-0.0243,-0.0635,0.0895,0.1138,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87263/,
538,seafood_automation,(pending),(none),0.0064,-0.0259,-0.0323,0.0839,0.1097,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87263/,
539,seafood_automation,(pending),(none),-0.0022,-0.0287,-0.0265,0.09,0.1187,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87263/,
540,seafood_automation,(pending),(none),-0.0271,-0.0314,-0.0043,0.0663,0.0976,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87263/,
541,seafood_automation,(pending),(none),-0.0457,-0.0625,-0.0168,0.0774,0.1399,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87263/,
542,seafood_automation,(pending),(none),-0.0273,-0.0214,0.0059,0.0807,0.1021,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87263/,
543,seafood_automation,(pending),(none),-0.013,-0.0341,-0.0211,0.0975,0.1316,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87263/,
544,seafood_automation,(pending),(none),-0.0033,-0.0188,-0.0155,0.1083,0.1272,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87263/,
545,seafood_automation,(pending),(none),-0.0401,-0.0448,-0.0047,0.0619,0.1068,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87263/,
546,seafood_automation,(pending),(none),-0.0214,-0.049,-0.0276,0.0781,0.1271,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87263/,
547,selected_originals_princess_margaret_visits_lloyds,(pending),(none),0.0371,-0.0763,-0.1134,0.1052,0.1815,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188463/,
548,selected_originals_princess_margaret_visits_lloyds,(pending),(none),0.0327,-0.0795,-0.1122,0.1453,0.2248,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188463/,
549,selected_originals_princess_margaret_visits_lloyds,(pending),(none),0.0263,-0.0713,-0.0976,0.1224,0.1938,False,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188463/,
550,selected_originals_princess_margaret_visits_lloyds,(pending),(none),0.0338,-0.0378,-0.0716,0.1695,0.2073,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188463/,
551,selected_originals_princess_margaret_visits_lloyds,(pending),(none),0.015,-0.0502,-0.0652,0.1543,0.2046,False,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188463/,
552,selected_originals_princess_margaret_visits_lloyds,(pending),(none),0.0031,-0.0234,-0.0265,0.1408,0.1642,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188463/,
553,japs_invade_fashion_world_aka_japanese_fashions_or_japs_give_dior_a_headache,(pending),(none),0.1075,-0.0384,-0.1459,0.1421,0.1804,False,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188460/,
554,japs_invade_fashion_world_aka_japanese_fashions_or_japs_give_dior_a_headache,(pending),(none),0.1497,-0.0308,-0.1805,0.1066,0.1374,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188460/,
555,us_floods_disaster_area,(pending),(none),0.0403,-0.0088,-0.0491,0.1344,0.1432,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/87258/,
556,us_floods_disaster_area,(pending),(none),0.0023,-0.075,-0.0773,0.0154,0.0904,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87258/,
557,us_floods_disaster_area,(pending),(none),0.0041,-0.0177,-0.0218,0.1055,0.1232,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87258/,
558,us_floods_disaster_area,(pending),(none),-0.0027,-0.0479,-0.0452,0.0858,0.1337,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87258/,
559,us_floods_disaster_area,(pending),(none),-0.0018,-0.068,-0.0662,0.0577,0.1257,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87258/,
560,tibetans_reach_safety,(pending),(none),0.0132,-0.0752,-0.0884,0.0877,0.1629,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188458/,
561,princess_margaret_visits_lloyds,(pending),(none),0.0236,-0.0383,-0.0619,0.1741,0.2124,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188457/,
562,ceylon_buddhist_anniversary,(pending),(none),0.0313,-0.0472,-0.0785,0.1156,0.1629,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87256/,
563,ceylon_buddhist_anniversary,(pending),(none),0.0014,-0.0401,-0.0415,0.0922,0.1323,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87256/,
564,ceylon_buddhist_anniversary,(pending),(none),0.0019,-0.0427,-0.0446,0.1142,0.1569,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87256/,
565,liverpool_tv_foils_car_thieves,(pending),(none),0.0102,-0.0261,-0.0363,0.1428,0.1689,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87255/,
566,liverpool_tv_foils_car_thieves,(pending),(none),0.0071,-0.0217,-0.0288,0.1082,0.13,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87255/,
567,liverpool_tv_foils_car_thieves,(pending),(none),-0.0097,-0.0586,-0.0489,0.076,0.1346,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87255/,
568,liverpool_tv_foils_car_thieves,(pending),(none),-0.0026,-0.0731,-0.0705,0.0836,0.1568,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87255/,
569,liverpool_tv_foils_car_thieves,(pending),(none),-0.0388,-0.0793,-0.0405,0.1029,0.1822,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87255/,
570,russians_on_the_river,(pending),(none),0.0202,-0.0186,-0.0388,0.1612,0.1798,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188456/,
571,russians_on_the_river,(pending),(none),0.0121,-0.078,-0.0901,0.1986,0.2765,False,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188456/,
572,russians_on_the_river,(pending),(none),0.0031,-0.0202,-0.0233,0.203,0.2232,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188456/,
573,russians_on_the_river,(pending),(none),-0.0054,-0.0421,-0.0367,0.171,0.2131,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188456/,
574,russians_on_the_river,(pending),(none),-0.0106,-0.023,-0.0124,0.0892,0.1122,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188456/,
575,russians_on_the_river,(pending),(none),-0.0553,-0.0634,-0.0081,0.22,0.2834,False,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,,https://www.britishpathe.com/asset/188456/,
576,arctic_eskimos_longest_night,(pending),(none),0.0489,-0.054,-0.1029,0.1351,0.1891,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87254/,
577,arctic_eskimos_longest_night,(pending),(none),0.0076,-0.0199,-0.0275,0.1591,0.179,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87254/,
578,arctic_eskimos_longest_night,(pending),(none),-0.0022,-0.0777,-0.0755,0.068,0.1457,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87254/,
579,happy_new_year,(pending),(none),0.1929,0.0287,-0.1642,0.1858,0.157,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87257/,
580,happy_new_year,(pending),(none),0.1281,-0.0201,-0.1482,0.1576,0.1777,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87257/,
581,happy_new_year,(pending),(none),0.1194,-0.1078,-0.2272,0.1113,0.2191,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87257/,
582,happy_new_year,(pending),(none),0.1262,-0.0216,-0.1478,0.1881,0.2097,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87257/,
583,happy_new_year,(pending),(none),0.1215,-0.0918,-0.2133,0.0423,0.1341,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87257/,
584,happy_new_year,(pending),(none),0.1231,-0.0457,-0.1688,0.1502,0.1959,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87257/,
585,happy_new_year,(pending),(none),0.1039,-0.0417,-0.1456,0.1067,0.1484,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man with beard sidelocks payot and black hat or shtreimel,,https://www.britishpathe.com/asset/87257/,
586,happy_new_year,(pending),(none),0.1063,-0.0114,-0.1177,0.1704,0.1818,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/87257/,
587,happy_new_year,(pending),(none),0.068,-0.0558,-0.1238,0.1399,0.1957,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87257/,
588,london_boys_and_girls_exhibition_aka_schoolboys039_exhibitions,(pending),(none),0.1065,-0.0346,-0.1411,0.1375,0.1721,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/87253/,
589,london_boys_and_girls_exhibition_aka_schoolboys039_exhibitions,(pending),(none),0.0926,-0.0728,-0.1654,0.042,0.1149,False,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87253/,
590,london_boys_and_girls_exhibition_aka_schoolboys039_exhibitions,(pending),(none),0.0995,-0.0243,-0.1238,0.1672,0.1915,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87253/,
591,london_boys_and_girls_exhibition_aka_schoolboys039_exhibitions,(pending),(none),0.0973,-0.0502,-0.1475,0.0825,0.1327,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87253/,
592,killy_wins_giant_slalom,(pending),(none),0.1035,0.0027,-0.1008,0.1059,0.1033,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188453/,
593,variety_club_awards_luncheon_aka_show_biz_awards,(pending),(none),0.1422,-0.0626,-0.2048,0.1356,0.1982,False,Litvish yeshiva man with beard black hat and dark frock coat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188452/,
594,anglo_america_sporting_club,(pending),(none),0.1378,-0.0542,-0.192,0.2094,0.2636,False,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188451/,
595,selected_originals_pompey_makes_marines_quotfreequot,(pending),(none),0.0473,-0.0462,-0.0935,0.1534,0.1996,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188454/,
596,selected_originals_pompey_makes_marines_quotfreequot,(pending),(none),0.0491,-0.0003,-0.0494,0.1886,0.189,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188454/,
597,selected_originals_pompey_makes_marines_quotfreequot,(pending),(none),0.0423,-0.0167,-0.059,0.1418,0.1585,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188454/,
598,selected_originals_pompey_makes_marines_quotfreequot,(pending),(none),0.0112,-0.0038,-0.015,0.1605,0.1643,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188454/,
599,selected_originals_pompey_makes_marines_quotfreequot,(pending),(none),-0.0181,-0.013,0.0051,0.1556,0.1687,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188454/,
600,export_racehorses_aka_racehorses_leave_for_france,(pending),(none),0.0929,-0.0513,-0.1442,0.111,0.1623,False,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188448/,
601,to_russia_with_love,(pending),(none),-0.028,-0.0433,-0.0153,0.1798,0.2231,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87248/,
602,stallion_show,(pending),(none),0.1074,-0.0312,-0.1386,0.255,0.2862,False,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188449/,
603,stallion_show,(pending),(none),0.1036,-0.0888,-0.1924,0.1598,0.2485,False,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188449/,
604,bucks_service_for_mothers,(pending),(none),0.0263,-0.0903,-0.1166,0.1063,0.1965,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87251/,
605,bucks_service_for_mothers,(pending),(none),0.0319,-0.0415,-0.0734,0.1275,0.169,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87251/,
606,restocking_farms_aka_farm_hit_by_foot_amp_mouth_starts_afresh,(pending),(none),0.0097,0.0063,-0.0034,0.1556,0.1493,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188447/,
607,restocking_farms_aka_farm_hit_by_foot_amp_mouth_starts_afresh,(pending),(none),-0.0027,-0.0362,-0.0335,0.0966,0.1329,False,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,,https://www.britishpathe.com/asset/188447/,
608,restocking_farms_aka_farm_hit_by_foot_amp_mouth_starts_afresh,(pending),(none),-0.0099,-0.0361,-0.0262,0.1102,0.1463,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188447/,
609,restocking_farms_aka_farm_hit_by_foot_amp_mouth_starts_afresh,(pending),(none),-0.0366,-0.0377,-0.0011,0.0505,0.0881,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188447/,
610,restocking_farms_aka_farm_hit_by_foot_amp_mouth_starts_afresh,(pending),(none),-0.024,-0.029,-0.005,0.0734,0.1024,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188447/,
611,west_brom_v_portsmouth,(pending),(none),0.0282,-0.0475,-0.0757,0.0649,0.1124,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188450/,
612,west_brom_v_portsmouth,(pending),(none),0.0095,-0.0498,-0.0593,0.0698,0.1196,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188450/,
613,west_brom_v_portsmouth,(pending),(none),0.0,-0.0579,-0.0579,0.0668,0.1248,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188450/,
614,west_brom_v_portsmouth,(pending),(none),-0.0287,-0.0192,0.0095,0.0901,0.1093,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188450/,
615,west_brom_v_portsmouth,(pending),(none),-0.0208,-0.0364,-0.0156,0.0819,0.1183,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic Jewish man with beard sidelocks payot and black hat or shtreimel,,https://www.britishpathe.com/asset/188450/,
616,west_brom_v_portsmouth,(pending),(none),-0.0222,-0.0625,-0.0403,0.1089,0.1714,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188450/,
617,west_brom_v_portsmouth,(pending),(none),-0.0123,-0.0491,-0.0368,0.0626,0.1117,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188450/,
618,west_brom_v_portsmouth,(pending),(none),-0.0068,-0.0588,-0.052,0.0651,0.1239,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188450/,
619,selected_originals_pompey_makes_marines_quotfreequot_aka_duke_with_marines,(pending),(none),0.1499,0.0136,-0.1363,0.1582,0.1447,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188455/,
620,selected_originals_pompey_makes_marines_quotfreequot_aka_duke_with_marines,(pending),(none),0.1402,-0.0308,-0.171,0.177,0.2078,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188455/,
621,selected_originals_pompey_makes_marines_quotfreequot_aka_duke_with_marines,(pending),(none),0.1327,-0.054,-0.1867,0.1257,0.1796,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188455/,
622,selected_originals_pompey_makes_marines_quotfreequot_aka_duke_with_marines,(pending),(none),0.1483,-0.026,-0.1743,0.1751,0.2011,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188455/,
623,selected_originals_pompey_makes_marines_quotfreequot_aka_duke_with_marines,(pending),(none),0.1401,-0.0508,-0.1909,0.1535,0.2043,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188455/,
624,selected_originals_pompey_makes_marines_quotfreequot_aka_duke_with_marines,(pending),(none),0.1261,0.0162,-0.1099,0.1835,0.1674,False,group of Hasidic Jewish men in black coats streimels hats and payot,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,,https://www.britishpathe.com/asset/188455/,
